org.apache.dubbo.remoting.exchange.support.header.HeartbeatHandlerTest.testHeartbeat,random,pass,53,53,0,0
org.apache.dubbo.remoting.exchange.support.header.HeartbeatHandlerTest.testHeartbeat,reverse-class,pass,3,3,0,0
org.apache.dubbo.remoting.exchange.support.header.HeartbeatHandlerTest.testHeartbeat,reverse,pass,3,3,0,0
org.apache.dubbo.rpc.protocol.dubbo.DubboLazyConnectTest.testSticky1,original,pass,23,23,0,0
org.apache.dubbo.rpc.protocol.dubbo.DubboLazyConnectTest.testSticky1,random-class,flaky,72,71,0,1
org.apache.dubbo.rpc.protocol.dubbo.DubboLazyConnectTest.testSticky1,random,pass,76,76,0,0
org.apache.dubbo.rpc.protocol.dubbo.DubboLazyConnectTest.testSticky1,reverse-class,pass,3,3,0,0
org.apache.dubbo.rpc.protocol.dubbo.DubboLazyConnectTest.testSticky1,reverse,pass,6,6,0,0
org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testDemoProtocol,original,pass,23,23,0,0
org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testDemoProtocol,random-class,flaky,72,71,0,1
org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testDemoProtocol,random,pass,76,76,0,0
org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testDemoProtocol,reverse-class,pass,3,3,0,0
org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testDemoProtocol,reverse,pass,6,6,0,0
org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testNonSerializedParameter,original,pass,23,23,0,0
org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testNonSerializedParameter,random-class,flaky,72,71,0,1
org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testNonSerializedParameter,random,pass,76,76,0,0
org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testNonSerializedParameter,reverse-class,pass,3,3,0,0
org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testNonSerializedParameter,reverse,pass,6,6,0,0
org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testPerm,original,pass,23,23,0,0
org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testPerm,random-class,flaky,72,71,0,1
org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testPerm,random,pass,76,76,0,0
org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testPerm,reverse-class,pass,3,3,0,0
org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testPerm,reverse,pass,6,6,0,0
org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testReturnNonSerialized,original,pass,23,23,0,0
org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testReturnNonSerialized,random-class,flaky,72,71,0,1
